    4.7708      2.7345    -16.5887      4.7400      0.0846    80   4    7983
    4.8308      2.7345    -17.2702      4.8000      0.0846    81   4    8084
    4.8908      2.7345    -17.0332      4.8600      0.0846    82   4    8185
    4.9508      2.7345    -15.4674      4.9200      0.0846    83   4    8286
    5.0108      2.7345    -12.3361      4.9800      0.0846    84   4    8387
    5.0708      2.7345     -7.7378      5.0400      0.0846    85   4    8488
    5.1308      2.7345     -2.1860      5.1000      0.0846    86   4    8589
    5.1908      2.7345      3.4430      5.1600      0.0846    87   4    8690
    5.2508      2.7345      8.1031      5.2200      0.0846    88   4    8791
    5.3108      2.7345     10.8626      5.2800      0.0846    89   4    8892
    5.3708      2.7345     11.1897      5.3400      0.0846    90   4    8993
    5.4308      2.7345      9.1389      5.4000      0.0846    91   4    9094
    5.4908      2.7345      5.3632      5.4600      0.0846    92   4    9195
    5.5508      2.7345      0.9337      5.5200      0.0846    93   4    9296
    5.6108      2.7345     -2.9804      5.5800      0.0846    94   4    9397
    5.6708      2.7345     -5.4696      5.6400      0.0846    95   4    9498
    5.7308      2.7345     -6.1565      5.7000      0.0846    96   4    9599
    5.7908      2.7345     -5.2879      5.7600      0.0846    97   4    9700
    5.8508      2.7345     -3.6128      5.8200      0.0846    98   4    9801
    5.9108      2.7345     -2.0895      5.8800      0.0846    99   4    9902
    5.9708      2.7345     -1.5273      5.9400      0.0846   100   4   10003
    6.0308      2.7345     -2.2928      6.0000      0.0846   101   4   10104

    0.0410      2.7063     -1.4745      0.0000      0.1128     1   5       5
    0.1010      2.7063     -3.4912      0.0600      0.1128     2   5     106
    0.1610      2.7063     -5.7175      0.1200      0.1128     3   5     207
    0.2210      2.7063     -7.3883      0.1800      0.1128     4   5     308
    0.2810      2.7063     -7.9814      0.2400      0.1128     5   5     409
    0.3410      2.7063     -7.4339      0.3000      0.1128     6   5     510
    0.4010      2.7063     -6.1741      0.3600      0.1128     7   5     611
    0.4610      2.7063     -4.9498      0.4200      0.1128     8   5     712
    0.5210      2.7063     -4.5164      0.4800      0.1128     9   5     813
    0.5810      2.7063     -5.3024      0.5400      0.1128    10   5     914
    0.6410      2.7063     -7.1872      0.6000      0.1128    11   5    1015
    0.7010      2.7063     -9.4857      0.6600      0.1128    12   5    1116
